Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67,Country Name
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715777715924071,0.650294955155829,0.527696905900065,0.510226394271588,0.507559045483571,0.583538855164421,0.598428385960555,0.640318587860385,0.600166379681134,0.551890366838581,0.499290951747032,0.570671723596386,0.568831413153993,0.54375053107435,0.69910607950496,0.665161720515716,0.63391540644093,0.674446195725874,0.608827729965163,0.692542266993243,0.583830342335858,0.604973383140043,0.677557041965241,0.682032671508565,0.579947238203478,0.551769654717723,0.603357929830915,0.562770457969667,0.498544868647857,0.588844137887343,0.633949900030816,0.0,0.0,0.0,Economic SRB
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.72665719704525,4.78263146970288,4.98542323356209,5.23179764699077,5.56906715937582,5.96879801135436,6.41053899711002,6.86336220477596,7.29779890097846,7.71294050986026,8.10839346198916,8.47896870866155,8.80781211612638,9.10323702221202,9.38568589192938,9.64732100302239,9.87198214271512,10.040495552311,10.1270604348588,10.100819297542,9.96891478858842,9.76589468479238,9.52144915708128,9.30130722074304,9.17823348167047,9.1903831228985,9.32768618820667,9.53925336664526,9.79754244789106,10.0991404104124,10.4385167451985,10.8000917325736,11.1559555946455,11.5032717440877,11.881967655761,12.2966205349064,12.7227230908922,13.1761396917259,13.6801036778383,14.199168076312,14.6818811592457,15.1487595628757,15.5840986423981,15.9673585790513,16.322378331648,16.6341950600081,16.9146281847308,17.1643288742944,17.3636963513464,17.5269634911238,17.6937418312086,17.9005588368384,18.1491051097041,18.4587009182566,18.8473626583386,19.2660518736894,19.5924205769216,19.8936955450054,20.2273582700034,20.541428178724,20.7446461876994,0.0,0.0,0.0,Economic SRB
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5433477390724,71.5371450120384,71.5493039696278,71.5529075031397,71.4844784463734,71.4067414396772,71.3371788148925,71.2967445237807,71.3127101751396,71.4536484973215,71.4113665467407,71.3362102062441,71.2481254155007,71.1336359679124,70.9880220745014,70.8018607584956,70.6466479783342,72.1116872756282,72.2393853619086,71.9373933982141,71.0729701602034,70.29325562878,70.2437304864538,70.8340206525684,71.5170786074871,71.2919526607739,72.7313574145097,73.4813753581662,73.1783652863187,73.8337894372621,73.6286552024725,73.9989215006548,74.3155090040426,0.0,Economic SRB
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1293347660447,28.8661098456087,31.0869326901995,32.4074074074074,32.4074074074074,35.3666318598445,40.8921933085502,34.0782272059805,34.098603470165,41.0655492367555,35.1493848857645,35.4397950469684,33.5139760410724,27.8544364644008,29.5096322241681,32.9878817788013,30.0567418656287,27.4610123119015,25.9672558442616,27.9461279461279,31.7745771317104,22.7934988428361,25.6890879433801,26.0636806281388,32.9845123482629,26.9051735603139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic SRB
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,17.21,17.82,19.24,20.92,23.32,18.0,15.23,15.5,22.1,22.09,19.55,18.01,15.67,14.64,16.1,15.33,14.03,15.5,20.68,20.47,17.44,19.47,20.03,23.25,21.24,20.91,20.0,21.05,21.53,26.01,0.0,0.0,0.0,Economic SRB
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,14.94298544,0.0,0.0,0.0,0.0,8.81409885791106,0.0,0.0,0.0,0.0,Economic SRB
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128716821483021,0.114826115874383,0.111910217081772,0.103948587703679,0.102811246145216,0.123860877400491,0.114848915121929,0.0906021393527674,0.085086478469788,0.0775303100324992,0.112634424545027,0.10377401806518,0.116161147686746,0.1260664374151,0.0648437310322423,0.089892556341839,0.101771336514046,0.116763298275708,0.194250422036023,0.172208063521793,0.155307671392703,0.168373281858341,0.174182468368177,0.136476731571986,0.134774708881335,0.109493287698246,0.112017753314415,0.130098016351139,0.13078193185373,0.107773613101439,0.165987657601666,0.0,0.0,0.0,Governance SYC
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20409455162789,2.48725847896762,2.49000183711827,2.60612016110058,2.79495990836197,2.70769149049187,3.12365049661724,3.59420064925827,3.73132435380362,3.83410023628902,3.62007124280485,3.98635501588631,4.20792374855177,4.13621483190587,4.64625644134586,4.60909025079051,4.59810874704492,4.7569767031623,4.80242881457289,5.13528374075007,4.94263116854183,4.66829061881726,4.79825147503482,4.58259680485608,4.99896014623628,5.35008938224558,5.97399579623351,5.95452980395021,6.22455096008764,6.09782330345711,6.08051837257013,0.0,0.0,0.0,Governance SYC
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,3.12,3.17,3.27,3.75,3.44,3.16,3.01,3.17,3.42,3.2,2.69,2.77,2.59,2.74,2.83,2.98,2.96,3.01,2.88,3.18,3.13,0.0,0.0,Governance SYC
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.808839397471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.97090027281,2751.69567211374,2872.34042553192,2410.82873707855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,-4.88227636132126,8.40858127171889,10.1356029582133,5.91924645614034,-1.06057109660553,13.8965075703303,0.504739462501774,7.5532356388423,0.0,8.87186986487592,15.8517757425107,6.30830796640313,9.05418631152324,1.30284967563743,3.17740507179283,16.2776477234168,-6.19022681347251,21.1516925240252,15.7943406201721,-5.10067700117105,-3.87678311041624,-2.07107441829793,-0.616235245981457,4.30562287830256,10.2937416410442,0.76194663152684,4.87455238317627,5.32641038600605,10.2856546102043,7.45476631934072,2.76042626262823,7.17304395387974,7.3033707678707,-2.43656881060774,0.485036699253456,9.99794595219808,12.193641751411,2.4674409352512,1.87200510893879,4.25319834931828,-2.27116288552982,1.21283290259314,-5.88712848764477,-2.8504539768538,9.0057617374238,9.40612855732827,8.87606645570879,-2.72594626154864,-2.47937594726137,4.50513204312067,9.5097833517957,3.1106784939243,1.25373496242949,4.0636918123521,4.19458692437438,5.10482682890945,2.78394475095065,3.70943431160025,4.87694619885764,-8.64920645543945,5.40000000000001,8.80000017265998,0.0,Governance SYC
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2292175292969,0.0,0.0,0.0,0.0,0.0,0.0,87.811149597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8364562988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.954231262207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8677062988281,0.0,96.1999969482422,0.0,0.0,0.0,Governance SYC
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812950307163307,0.819546756768268,0.829216836482342,0.826369673231561,0.818037935449094,0.81831406034208,0.83387357525158,0.854310221291015,0.865569680135961,0.876371122994652,0.893047010390603,0.900973929213566,0.891188466729573,0.91576036771723,0.931490100030312,0.940243947476405,0.933276666666667,0.945176319781732,0.935785351212107,0.943929104905038,0.931453670491255,0.968143742637893,0.971306954463608,0.967416869559417,0.965335008045184,0.956212355088365,0.954824909957012,0.954284746929875,0.95645055910378,0.958818171574904,0.961753559748939,0.0,0.0,0.0,Governance SYC
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116308472527947,0.117902213262539,0.111215960318245,0.113626230052731,0.118028394313052,0.122797699989376,0.113401141107345,0.121902675927004,0.113302006442939,0.111280027359781,0.0961462819390862,0.0729029826851555,0.0713817230629576,0.0771954433988476,0.0684103061533798,0.0687750609476454,0.0665403309692671,0.0699429515599826,0.0610884470306822,0.0542527320213522,0.0489996880917901,0.0555331137567045,0.0463318233808591,0.0426153486975953,0.0450046191398768,0.0457160213661032,0.0451859163260348,0.0422252016318354,0.0425157809884045,0.0416044455825864,0.0410224858320977,0.0,0.0,0.0,Governance SYC
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.04505704523079,5.83206557525942,5.66946118437146,5.56304934296406,5.48992503588708,5.4454211084097,5.45207369531694,5.52916493478218,5.64295089561458,5.77140381935289,5.91036981187591,5.97640679426868,5.94282409030358,5.8722733425864,5.79577665587628,5.72999138532223,5.66008909473955,5.53224836146028,5.51361405483135,5.67339143075864,5.83784528905873,5.99271955103898,6.15413562128396,6.31931616772736,6.48219641849553,6.63909896363127,6.78819457149339,6.90891409578135,6.9834951247027,7.01709492838611,7.04434468103072,7.08745914833423,7.14956432881782,7.22749707354139,7.23537656322999,7.2362346959256,7.30311052283256,6.7919745464286,6.29055933250927,6.35457232377304,6.39770172370722,6.42489724594521,6.44640831700704,6.44858359651641,6.43868523098171,6.42502008546511,6.40924069672649,6.40932017730075,6.42987818481995,6.46709875865099,6.52158621771807,6.58392573566244,6.63316161118048,6.68569183365387,6.76115549841328,6.85207577589682,6.9526457961267,7.06508660698062,7.2113752533923,7.40089582984024,7.63811238510376,0.0,0.0,0.0,Governance SYC
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96205747840325,2.14994487320838,2.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,3.48,3.34,3.11,2.76,2.96,2.29,2.06,1.9,1.82,1.52,1.26,1.1,1.12,0.96,0.94,0.95,1.01,0.91,0.83,0.71,0.85,0.8,1.47,1.37,1.36,1.21,1.24,1.23,1.21,1.34,1.75,0.0,0.0,Governance SYC
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SYC
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22152545768453,7.80722123598717,9.11267184342048,8.06949509343637,6.72157363655434,6.46638457868329,18.1103924084774,11.5127770436447,8.34682752698688,9.64461563906758,17.2100135698273,13.2895470482345,15.9296368371079,10.3975569071735,11.0511872787676,16.361900407334,14.6138654922093,15.9710298472363,22.2009811074487,13.4910978032727,14.3210971933987,7.99892754425478,8.36869047580754,12.7688004361916,11.1326979834415,9.96843000732251,8.55168857047584,10.2595666314459,9.63537697026882,9.88601193725792,8.58482948286979,8.91294035010067,7.62131585985332,6.21388887017615,7.02280060144278,8.89947201260902,12.3309116550358,10.8811225442366,7.09300190469732,6.74401980220744,7.09760404841622,0.0,0.0,0.0,Governance SLE
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,62.7,0.0,14.9,53.7,0.0,39.9,0.0,0.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SLE
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735194160616342,0.0781833684355264,0.0756701164180673,0.0762392249532031,0.081229158231851,0.0546234646400945,0.0714684970453401,0.0520314513324319,0.0556632340631127,0.0440656112818691,0.0727083613742993,0.0911038200603818,0.0968072102695019,0.102861066357535,0.0962530874271167,0.0785630406377665,0.101656277851772,0.0847257433412755,0.0852753141592485,0.08271774271619,0.0870322019147085,0.111139929087614,0.125902488986294,0.148000124625638,0.159312379983553,0.148261607024579,0.156233465747467,0.145879585519628,0.132764621949018,0.129094346244259,0.127277607278142,0.0,0.0,0.0,Governance SLE
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SLE
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,12.01,9.82,9.11,8.54,8.01,8.01,7.32,6.99,6.82,6.6,6.5,5.81,5.07,4.98,6.25,6.02,5.75,5.52,5.26,5.43,5.54,0.0,0.0,Governance SLE
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SLE
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SLE
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,1.80904355005759,4.54096706427617,1.69971517292269,6.68523879052584,7.18015579152504,1.69999999800818,0.0362815533206913,2.0199238329879,8.52544680169767,8.62049323971699,3.46591649227686,0.900234650271543,2.25661824987262,3.49982832003155,1.66921652386662,-0.449176341532421,0.0466758098407638,2.40633216619921,4.51126560748069,4.84350375629161,2.88142856501712,4.78175553465481,-2.10280161742811,4.09303426698,-5.31134049847661,1.23604691069114,7.23126873133926,-7.07999999952222,0.729999998695902,3.34999798387716,2.35196140904861,-19.0129099070927,1.37455009086389,-1.94738512864762,-7.99975232656381,1.75382010464673,-5.87708078884501,1.78501279504479,-1.97928687397459,6.6527296593931,-6.34545540326558,26.5241348883313,9.48363148565836,6.47884601647948,4.35349994988402,4.28311044472468,7.97656533438349,5.43589304424921,3.20943156226375,6.63749245827168,6.00983104607886,15.2017482734639,21.0790141636427,4.55925353270443,-20.4910741068,6.34672785193587,3.75380321400363,3.47290262012461,5.25374631307365,-1.96848689118619,4.10470008884118,3.50074170696743,0.0,Governance SLE
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SLE
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.607,66.658,66.6,66.612,66.59,66.534,66.546,66.489,66.44,66.379,66.377,66.319,66.358,66.335,67.745,66.787,65.82,64.846,63.866,62.88,61.889,60.891,59.887,58.874,57.85,57.134,56.415,55.691,54.963,54.876,54.35,54.201,0.0,0.0,Governance SLE
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.826789855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4261703491211,0.0,0.0,0.0,0.0,43.2063293457031,0.0,0.0,47.7000007629395,0.0,0.0,Governance SLE
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488852852969491,0.477083147772505,0.48586910697174,0.502957829349378,0.489772495552095,0.467649283824401,0.429362728960268,0.426976198562188,0.411428283080242,0.378411545994599,0.358870191251568,0.38493470481127,0.412616829240914,0.443254656079801,0.477552799770265,0.502585554359466,0.577248782654885,0.479434706371925,0.457846144715196,0.476537613728909,0.471028945120619,0.493726099584341,0.544298178987763,0.521956586486532,0.537616265407479,0.501026963106032,0.517760090489441,0.501597465211952,0.566297682782234,0.441189470559082,0.436131520518049,0.0,0.0,0.0,Governance SLE
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154916307161346,0.152556993574254,0.157973878582823,0.16140023847164,0.16297776453185,0.159528304644451,0.11836791830463,0.113264459385956,0.107657974258282,0.103374230779114,0.0959554583299066,0.0962602264810084,0.0995684087100809,0.133064129688668,0.143535057105768,0.139777145773942,0.191798200239803,0.176751907465749,0.140543302751992,0.15385403864826,0.137311858502605,0.150078182531719,0.178580149300583,0.169081360728193,0.174751339786866,0.17557189430212,0.16384355649712,0.157502562856843,0.148321675564072,0.138380312838798,0.137178928512006,0.0,0.0,0.0,Governance SLE
